Year,Player,Avg,Ret,Yds,KRet TD,20,40,Lng,FC,FUM
2011,Mike Adams,21,2,42,0,1,0,30,0,0
2011,Brandon Saine,20,2,40,0,2,0,20,0,0
2011,Sean Lissemore,38,1,38,0,1,0,38,0,0
2011,Doug Baldwin,37,1,37,0,1,0,37,0,0
2011,Denarius Moore,18.5,2,37,0,1,0,20,0,0
2011,DeMarco Murray,18,2,36,0,1,0,22,0,0
2011,Armanti Edwards,11.7,3,35,0,0,0,17,0,0
2011,Curtis Brinkley,17,2,34,0,1,0,22,0,0
2011,Rashied Davis,17,2,34,0,0,0,18,0,0
2011,Andre Roberts,16.5,2,33,0,1,0,21,0,0
2011,Micheal Spurlock,16.5,2,33,0,1,0,21,0,0
2011,Tyvon Branch,15.5,2,31,0,0,0,16,0,0
2011,John Conner,14.5,2,29,0,0,0,18,0,0
2011,Vonta Leach,14.5,2,29,0,0,0,15,0,0
2011,Anthony Armstrong,28,1,28,0,1,0,28,0,0
2011,Ronnie Brown,14,2,28,0,1,0,25,0,0
2011,John Phillips,13,2,26,0,0,0,16,0,0
2011,Bernard Scott,26,1,26,0,1,0,26,0,0
2011,Sam Hurd,24,1,24,0,1,0,24,0,0
2011,Devin McCourty,24,1,24,0,1,0,24,0,0
2011,Torrey Smith,24,1,24,0,1,0,24,0,0
2011,Chris Carr,20,1,20,0,1,0,20,0,0
2011,Daniel Fells,20,1,20,0,1,0,20,0,0
2011,Matthew Mulligan,20,1,20,0,1,0,20,0,0
2011,Jerricho Cotchery,19,1,19,0,0,0,19,0,0
2011,Isaac Redman,18,1,18,0,0,0,18,0,0
2011,Armando Allen,17,1,17,0,0,0,17,0,0
2011,D.J. Ware,8.5,2,17,0,0,0,17,0,0
2011,Kyle Wilson,17,1,17,0,0,0,17,0,0
2011,Riley Cooper,16,1,16,0,0,0,16,0,0
2011,Rock Cartwright,5,3,15,0,0,0,14,0,0
2011,Henry Hynoski,15,1,15,0,0,0,15,0,0
2011,Jeremy Kerley,15,1,15,0,0,0,15,0,0
2011,Maurice Morris,15,1,15,0,0,0,15,0,0
2011,Niles Paul,15,1,15,0,0,0,15,0,0
2011,Mike Sellers,15,1,15,0,0,0,15,0,0
2011,Pierre Thomas,15,1,15,0,0,0,15,0,0
2011,Lex Hilliard,14,1,14,0,0,0,14,0,0
2011,Matt Spaeth,7,2,14,0,0,0,7,0,0
2011,Montell Owens,13,1,13,0,0,0,13,0,0
2011,Kory Sperry,13,1,13,0,0,0,13,0,0
2011,Dezmon Briscoe,12,1,12,0,0,0,12,0,0
2011,Mike Caussin,12,1,12,0,0,0,12,0,0
2011,Terrance Copper,12,1,12,0,0,0,12,0,0
2011,Tom Crabtree,11,1,11,0,0,0,11,0,0
2011,Justin Forsett,11,1,11,0,0,0,11,0,0
2011,Rob Gronkowski,11,1,11,0,0,0,11,0,0
2011,Dominique Byrd,10,1,10,0,0,0,10,0,0
2011,Mewelde Moore,10,1,10,0,0,0,10,0,0
2011,Rob Ninkovich,10,1,10,0,0,0,10,0,0
2011,Cedric Peerman,10,1,10,0,0,0,10,0,0
2011,Eugene Sims,10,1,10,0,0,0,10,0,0
2011,Lance Ball,9,1,9,0,0,0,9,0,0
2011,Earl Bennett,9,1,9,0,0,0,9,0,0
2011,Tyler Clutts,9,1,9,0,0,0,9,0,0
2011,Charles Woodson,9,1,9,0,0,0,9,0,0
2011,Haruki Nakamura,8,1,8,0,0,0,8,0,0
2011,Jed Collins,7,1,7,0,0,0,7,0,0
2011,Everson Griffen,7,1,7,0,0,0,7,0,0
2011,DeSean Jackson,7,1,7,0,0,0,7,0,0
2011,Logan Paulsen,3.5,2,7,0,0,0,7,0,0
2011,Ryan D'Imperio,6,1,6,0,0,0,6,0,0
2011,Andre Fluellen,6,1,6,0,0,0,6,0,0
2011,Donald Driver,2.5,2,5,0,0,0,5,0,0
2011,Allen Bailey,4,1,4,0,0,0,4,0,0
2011,Nate Clements,4,1,4,0,0,0,4,0,1
2011,Darrelle Revis,3,1,3,0,0,0,3,0,0
2011,Bryan Mattison,0,0,2,0,0,0,2,0,0
2011,Kyle Adams,0,1,0,0,0,0,0,0,0
2011,Davone Bess,0,1,0,0,0,0,0,0,0
2011,Richie Brockel,0,0,0,0,0,0,0,1,0
2011,James Casey,0,1,0,0,0,0,0,0,0
2011,Tim Crowder,0,1,0,0,0,0,0,0,0
2011,Edgar Jones,0,1,0,0,0,0,0,0,0
2011,Mossis Madu,0,1,0,0,0,0,0,0,0
2011,Garrett McIntyre,0,1,0,0,0,0,0,0,1
2011,Zack Pianalto,0,1,0,0,0,0,0,0,0
2011,Zach Potter,0,1,0,0,0,0,0,0,0
2011,Pat Lee,-1,1,-1,0,0,0,-1,0,0
2011,Patrick Turner,-1,1,-1,0,0,0,-1,0,0
2011,Adam Jones,0,0,-12,0,0,0,-12,0,0
2012,David Wilson,26.9,57,1533,1,41,7,97,0,0
2012,Darius Reynaud,23.4,53,1240,1,35,1,105,0,0
2012,Josh Cribbs,27.4,43,1178,0,36,3,74,0,1
2012,Jacoby Jones,30.7,38,1167,2,34,5,108,0,0
2012,Joe McKnight,27.5,39,1072,1,29,5,100,0,2
2012,Marcus Thigpen,27.4,38,1040,1,30,4,96,0,0
2012,Brandon Boykin,23,45,1037,0,35,1,44,0,1
2012,Chris Rainey,26.5,39,1035,0,28,6,68,0,0
2012,Randall Cobb,25.4,38,964,0,33,2,46,0,1
2012,Brandon Tate,24.8,32,795,0,23,2,45,0,2
2012,Leon Washington,29,27,784,1,19,5,98,0,1
2012,Keshawn Martin,23.9,31,741,0,22,1,54,0,0
2012,Travaris Cadet,26.5,26,690,0,21,1,75,0,1
2012,Devin McCourty,24.2,27,654,1,16,1,104,0,1
2012,Devin Hester,25.9,24,621,0,19,2,40,0,1
2012,Stefan Logan,21.3,28,597,0,17,1,40,0,0
2012,Jacquizz Rodgers,25.7,23,592,0,19,2,77,0,0
2012,Percy Harvin,35.9,16,574,1,15,4,105,0,0
2012,Trindon Holliday,26.3,21,552,1,11,3,105,0,1
2012,Chris Givens,23.4,23,539,0,16,1,48,0,0
2012,Shaun Draughn,23.4,23,537,0,19,1,41,0,1
2012,Brandon Banks,24,22,527,0,17,1,55,0,0
2012,Leodis McKelvin,28.3,18,510,0,17,2,59,0,0
2012,William Powell,24.1,21,507,0,13,2,65,0,2
2012,Richard Goodman,27.6,18,497,0,16,0,39,0,0
2012,Brad Smith,27.6,18,496,1,14,1,89,0,0
2012,Darren Sproles,26.8,18,483,0,15,1,48,0,0
2012,Coye Francies,23.8,20,475,0,16,0,32,0,0
2012,Marcus Sherels,26.4,16,422,0,13,2,41,0,0
2012,LaMichael James,29.8,14,417,0,11,1,62,0,0
2012,LaRod Stephens-Howling,22.5,18,405,0,12,0,38,0,0
2012,Deonte Thompson,25.9,15,389,0,13,1,49,0,1
2012,Micheal Spurlock,23.4,16,375,1,7,1,99,0,0
2012,Mike Goodson,22.4,16,359,0,9,2,51,0,0
2012,Kyle Williams,27.2,13,353,0,8,2,94,0,0
2012,Deji Karim,36.4,9,328,1,8,1,101,0,0
2012,Arrelious Benn,23.5,13,306,0,8,1,55,0,1
2012,Niles Paul,21.8,13,283,0,5,1,48,0,1
2012,Omar Bolden,19.3,14,270,0,7,0,33,0,1
2012,Lance Dunbar,21.8,12,261,0,7,1,44,0,1
2012,Armanti Edwards,21.7,12,260,0,10,0,35,0,0
2012,Ted Ginn,23,11,253,0,9,0,31,0,1
2012,Rashad Jennings,24.1,10,241,0,8,0,29,0,0
2012,Felix Jones,21.4,11,236,0,7,0,29,0,1
2012,Jalen Parmele,23.3,10,233,0,9,0,38,0,0
2012,Eric Weems,17.8,13,231,0,6,0,27,0,0
2012,Kealoha Pilares,24,9,216,0,8,0,28,0,0
2012,Isaiah Pead,21.2,10,212,0,6,0,32,0,1
2012,Dwayne Harris,19.1,11,210,0,7,0,29,0,1
2012,Cassius Vaughn,20.9,10,209,0,6,1,40,0,0
2012,Joe Adams,23.1,9,208,0,7,0,31,0,1
2012,Lavelle Hawkins,29.3,7,205,0,5,1,71,0,0
2012,Devon Wylie,21.2,9,191,0,6,0,26,0,0
2012,Javier Arenas,19.7,9,177,0,3,0,27,0,0
2012,Kendall Hunter,23.6,7,165,0,6,0,31,0,1
2012,Bryce Brown,19.5,8,156,0,3,0,25,0,0
2012,Clyde Gates,28.8,5,144,0,4,2,47,0,0
2012,Armond Smith,21.8,6,131,0,5,0,26,0,0
2012,Tom Zbikowski,20.5,6,123,0,2,0,34,0,0
2012,T.Y. Hilton,16.9,7,118,0,2,0,26,0,1
2012,Richard Murphy,23.6,5,118,0,4,0,32,0,0
2012,Jordan Shipley,19.5,6,117,0,3,0,24,0,0
2012,LeQuan Lewis,21.2,5,106,0,3,0,33,0,0
2012,Chris Carr,20.4,5,102,0,3,0,26,0,0
2012,Josh Bellamy,20.2,5,101,0,3,0,27,0,0
2012,Quan Cosby,19.8,5,99,0,3,0,32,0,0
2012,Pierre Thomas,18.2,5,91,0,1,0,38,0,0
2012,Curtis Brinkley,21.5,4,86,0,3,0,28,0,0
2012,Roscoe Parrish,21.5,4,86,0,3,0,25,0,0
2012,Jeremy Ross,28.7,3,86,0,2,1,44,0,0
2012,Jordan Todman,19.5,4,78,0,2,0,24,0,0
2012,Travis Benjamin,25.3,3,76,0,3,0,29,0,0
2012,Marcus Easley,37.5,2,75,0,2,1,55,0,0
2012,Joe Young,17,4,68,0,0,0,19,0,0
2012,Keith Toston,21.7,3,65,0,2,0,25,0,0
2012,Adam Jones,21.3,3,64,0,1,0,31,0,0
2012,Josh Robinson,20.3,3,61,0,2,0,24,0,0
2012,Jerrel Jernigan,30,2,60,0,1,1,60,0,1
2012,Anthony Allen,18.7,3,56,0,1,0,20,0,0
2012,Matt Asiata,18.3,3,55,0,1,0,22,0,0
2012,Justin Rogers,27.5,2,55,0,2,0,28,0,0
2012,Michael Smith,18.3,3,55,0,1,0,23,0,0
2012,Joique Bell,27,2,54,0,2,0,30,0,1
2012,LaVon Brazill,16.7,3,50,0,1,0,20,0,1
2012,Mewelde Moore,16.7,3,50,0,1,0,24,0,0
2012,Tiquan Underwood,23.5,2,47,0,2,0,25,0,0
2012,Mike Thomas,15.3,3,46,0,1,0,20,0,0
2012,DeAngelo Hall,43,1,43,0,1,1,43,0,0
2012,Jeremy Stewart,14.3,3,43,0,0,0,16,0,0
2012,Danny Woodhead,21.5,2,43,0,2,0,23,0,0
2012,Andre Brown,14,3,42,0,1,0,22,0,0
2012,Antonio Cromartie,21,2,42,0,2,0,22,0,0
2012,Jorvorskie Lane,21,2,42,0,1,0,24,0,1
2012,Evan Royster,19.5,2,39,0,1,0,22,0,0
2012,Matthew Slater,19.5,2,39,0,1,0,20,0,0
2012,Kyle Adams,12.7,3,38,0,0,0,15,0,0
2012,Julian Edelman,12.7,3,38,0,1,0,32,0,0
2012,Cedric Peerman,18.5,2,37,0,0,0,19,0,0
2012,Marcel Reece,36,1,36,0,1,0,36,0,0
2012,Cyrus Gray,33,1,33,0,1,0,33,0,0
2012,Dion Lewis,33,1,33,0,1,0,33,0,0
2012,Wes Welker,11,3,33,0,0,0,17,0,0
2012,Delanie Walker,7,4,28,0,0,0,18,0,0
2012,Emmanuel Sanders,27,1,27,0,1,0,27,0,0
2012,Mike Tolbert,26,1,26,0,1,0,26,0,0
2012,D.J. Ware,12.5,2,25,0,0,0,18,0,0
2012,Earl Bennett,12,2,24,0,0,0,18,0,0
2012,Lousaka Polite,24,1,24,0,1,0,24,0,0
2012,D.J. Williams,12,2,24,0,0,0,12,0,0
2012,Taiwan Jones,11,2,22,0,0,0,16,0,0
2012,A.J. Jefferson,20,1,20,0,1,0,20,0,1
2012,John Phillips,20,1,20,0,1,0,20,0,0
2012,Eric Smith,19,1,19,0,0,0,19,0,0
2012,Early Doucet,18,1,18,0,0,0,18,0,0
2012,Stanley Havili,9,2,18,0,0,0,18,0,0
2012,Jim Leonhard,18,1,18,0,0,0,18,0,0
2012,Danieal Manning,18,1,18,0,0,0,18,0,0
2012,Craig Stevens,18,1,18,0,0,0,18,0,0
2012,Orson Charles,8.5,2,17,0,0,0,10,0,0
2012,Captain Munnerlyn,17,1,17,0,0,0,17,0,0
2012,Danny Amendola,8,2,16,0,0,0,12,0,0
2012,Antoine Cason,16,1,16,0,0,0,16,0,0
2012,Terrance Copper,16,1,16,0,0,0,16,0,0
2012,Jerome Felton,16,1,16,0,0,0,16,0,0
2012,David Paulson,16,1,16,0,0,0,16,0,0
2012,Jason Snelling,8,2,16,0,0,0,9,0,0
2012,Chris Pressley,7.5,2,15,0,0,0,8,0,0
2012,Riley Cooper,14,1,14,0,0,0,14,0,0
2012,Jason McCourty,14,1,14,0,0,0,14,0,0
2012,Konrad Reuland,14,1,14,0,0,0,14,0,0
2012,Lawrence Vickers,14,1,14,0,0,0,14,0,0
2012,Martellus Bennett,13,1,13,0,0,0,13,0,0
2012,Brit Miller,13,1,13,0,0,0,13,0,1
2012,Austin Pettis,13,1,13,0,0,0,13,0,0
2012,Christian Ballard,6,2,12,0,0,0,8,0,1
2012,Gino Gradkowski,12,1,12,0,0,0,12,0,1
2012,Zach Potter,11,1,11,0,0,0,11,0,0
2012,Bradley Sowell,11,1,11,0,0,0,11,0,0
2012,Armando Allen,5,2,10,0,0,0,7,0,0
2012,D'Aundre Reed,10,1,10,0,0,0,10,0,0
2012,Riley Reiff,10,1,10,0,0,0,10,0,0
2012,Sione Fua,9,1,9,0,0,0,9,0,0
2012,Kyle Wilson,9,1,9,0,0,0,9,0,0
2012,Nick Bellore,8,1,8,0,0,0,8,0,1
2012,Harry Douglas,8,1,8,0,0,0,8,0,0
2012,Eric Hagg,4,2,8,0,0,0,5,0,0
2012,Will Johnson,8,1,8,0,0,0,8,0,0
2012,Corey Graham,7,1,7,0,0,0,7,0,0
2012,Tony Scheffler,7,1,7,0,0,0,7,0,0
2012,Emmanuel Stephens,7,1,7,0,0,0,7,0,0
2012,Craig Dahl,6,1,6,0,0,0,6,0,0
2012,Damian Williams,0,0,6,0,0,0,6,0,0
2012,Will Witherspoon,6,1,6,0,0,0,6,0,0
2012,Craig Steltz,5,1,5,0,0,0,5,0,0
2012,LaQuan Williams,5,1,5,0,0,0,5,0,0
2012,Anthony Toribio,4,1,4,0,0,0,4,0,0
2012,Doug Baldwin,3,1,3,0,0,0,3,0,0
2012,Ahmad Black,3,1,3,0,0,0,3,0,0
2012,Junior Galette,2,1,2,0,0,0,2,0,0
2012,Vincent Jackson,2,1,2,0,0,0,2,0,0
2012,Will Heller,1,1,1,0,0,0,1,0,0
2012,Akeem Jordan,1,1,1,0,0,0,1,0,0
2012,Kyle Rudolph,1,1,1,0,0,0,1,0,0
2012,Lance Ball,0,1,0,0,0,0,0,0,0
2012,Alex Carrington,0,1,0,0,0,0,0,0,0
2012,James Casey,0,1,0,0,0,0,0,0,0
2012,Jed Collins,0,1,0,0,0,0,0,0,0
2012,Rhett Ellison,0,0,0,0,0,0,0,1,0
2012,Chris Gronkowski,0,1,0,0,0,0,0,0,0
2012,Rob Gronkowski,0,1,0,0,0,0,0,0,0
2012,James-Michael Johnson,0,1,0,0,0,0,0,0,0
2012,Shiloh Keo,0,1,0,0,0,0,0,0,0
2012,Ben Obomanu,0,1,0,0,0,0,0,0,0
2012,Dennis Pitta,0,1,0,0,0,0,0,0,0
2012,Chris Polk,0,1,0,0,0,0,0,0,0
2012,Leonard Pope,0,1,0,0,0,0,0,1,0
2012,George Selvie,0,1,0,0,0,0,0,0,0
2012,Lee Smith,0,1,0,0,0,0,0,0,0
2012,Cedric Thornton,0,1,0,0,0,0,0,0,1
2012,Corey Wootton,0,2,0,0,0,0,0,0,0
2012,Melvin Ingram,-0.5,2,-1,0,0,0,0,0,0
2013,Devin Hester,27.6,52,1436,0,43,5,80,0,4
2013,Cordarrelle Patterson,32.4,43,1393,2,34,10,109,0,0
2013,Quintin Demps,30.1,33,992,1,26,5,95,0,0
2013,Keshawn Martin,26.3,36,947,0,25,4,50,0,2
2013,Brandon Tate,26.1,35,914,0,27,3,71,0,1
2013,Jacoby Jones,28.8,31,892,1,26,2,77,0,0
2013,Marcus Thigpen,22.3,39,870,0,22,2,50,0,1
2013,Dwayne Harris,30.6,28,857,0,24,3,90,0,0
2013,Trindon Holliday,27.7,28,775,1,21,3,105,0,0
2013,Jordan Todman,27.4,26,712,0,23,3,59,0,0
2013,Fozzy Whittaker,22,29,638,0,17,3,56,0,1
2013,Taiwan Jones,24,26,623,0,20,1,41,0,2
2013,Ted Ginn,23.8,25,595,0,15,0,38,0,0
2013,David Reed,24.6,24,590,0,20,0,39,0,0
2013,Jacquizz Rodgers,23,25,575,0,20,0,34,0,0
2013,Eric Page,24.9,22,548,0,18,1,44,1,2
2013,Micah Hyde,24.1,22,531,0,13,1,70,0,0
2013,Jeremy Ross,24.5,21,514,1,12,3,98,0,1
2013,Felix Jones,22.2,23,510,0,16,2,42,0,0
2013,Leon Washington,29.4,17,500,0,14,1,95,0,0
2013,LeGarrette Blount,29.1,17,494,0,14,2,83,0,0
2013,Javier Arenas,21.4,23,493,0,14,1,46,0,1
2013,Josh Cribbs,24.5,20,490,0,13,1,42,0,0
2013,Damaris Johnson,25.9,17,441,0,17,0,33,0,0
2013,Michael Cox,21.8,20,436,0,13,1,56,0,0
2013,Darius Reynaud,23.9,18,430,0,15,1,40,0,0
2013,Niles Paul,20.6,20,411,0,11,0,39,0,0
2013,Tavon Austin,22.1,18,398,0,12,0,32,0,0
2013,Micheal Spurlock,21.6,18,389,0,9,0,36,0,0
2013,Marquise Goodwin,21.9,16,351,0,11,0,28,0,0
2013,Knile Davis,32.1,10,321,1,8,2,108,0,1
2013,LaMichael James,26.8,12,321,0,11,1,41,0,0
2013,Benny Cunningham,23,13,299,0,11,0,32,0,0
2013,Jermaine Kearse,21.8,13,283,0,9,1,40,0,1
2013,Emmanuel Sanders,26.8,10,268,0,6,2,46,0,0
2013,Danny Woodhead,21.8,12,262,0,9,0,37,0,0
2013,Darren Sproles,21.2,12,255,0,8,0,32,0,0
2013,Jacoby Ford,23,11,253,0,8,0,30,0,0
2013,Jerrel Jernigan,22.4,11,246,0,6,1,46,0,1
2013,Travaris Cadet,26.6,9,239,0,7,1,82,0,0
2013,Josh Morgan,19.9,12,239,0,6,0,25,0,1
2013,David Wilson,24.7,9,222,0,7,0,31,0,0
2013,Greg Jenkins,22.1,10,221,0,7,0,29,0,1
2013,Josh Boyce,23.8,9,214,0,7,1,41,0,0
2013,Clyde Gates,23.2,9,209,0,4,0,36,0,0
2013,Brandon Boykin,22.8,9,205,0,5,1,41,0,0
2013,Deonte Thompson,28.7,7,201,0,6,1,47,0,0
2013,Nick Williams,20.9,9,188,0,7,0,29,0,0
2013,Robert Turbin,22.1,8,177,0,6,0,27,0,1
2013,Lavelle Hawkins,22,8,176,0,6,0,27,0,0
2013,Antonio Cromartie,27.3,6,164,0,5,1,41,0,0
2013,Bobby Rainey,23.1,7,162,0,5,0,33,0,0
2013,Chris Thompson,20,8,160,0,4,0,28,0,0
2013,Dennis Johnson,25.2,6,151,0,5,0,32,0,0
2013,Greg Little,21.6,7,151,0,4,0,30,0,0
2013,Travis Benjamin,48.7,3,146,0,3,1,86,0,0
2013,Cassius Vaughn,28.4,5,142,0,5,0,33,0,0
2013,Terrance Williams,23.7,6,142,0,5,0,32,0,1
2013,Andre Caldwell,23.5,6,141,0,3,0,34,0,0
2013,Isaiah Pead,27.6,5,138,0,5,0,31,0,0
2013,Kyle Williams,19.1,7,134,0,4,0,35,0,1
2013,Devin McCourty,18.9,7,132,0,4,0,27,0,0
2013,Chris Rainey,21.8,6,131,0,4,0,27,0,0
2013,Damian Williams,24.6,5,123,0,3,0,37,0,0
2013,Ronnie Brown,18.8,6,113,0,3,0,28,0,0
2013,Toby Gerhart,15.1,7,106,0,1,0,20,0,0
2013,Brad Smith,26.5,4,106,0,2,1,47,0,0
2013,Deji Karim,20.8,5,104,0,4,0,31,0,0
2013,Anthony Dixon,20.2,5,101,0,2,1,47,0,0
2013,Stephen Burton,24.8,4,99,0,4,0,32,0,0
2013,Jeremy Stewart,19,5,95,0,4,0,28,0,0
2013,Devon Wylie,18.8,5,94,0,3,0,23,0,1
2013,Jeff Demps,23.2,4,93,0,3,0,29,0,0
2013,Jonathan Dwyer,22.5,4,90,0,3,0,27,0,0
2013,Denard Robinson,22,4,88,0,3,0,27,0,0
2013,Marcus Easley,20.8,4,83,0,1,0,28,0,0
2013,Joe Anderson,16.4,5,82,0,1,0,21,0,0
2013,Perrish Cox,27.3,3,82,0,3,0,30,0,1
2013,Johnathan Franklin,20.5,4,82,0,2,0,26,0,0
2013,Kendall Hunter,20.2,4,81,0,3,0,30,0,0
2013,Ace Sanders,25,3,75,0,3,0,31,0,0
2013,Skye Dawson,22.3,3,67,0,2,0,25,0,0
2013,Cedric Peerman,16.5,4,66,0,2,0,26,1,0
2013,Shane Vereen,22,3,66,0,3,0,24,0,0
2013,Kerry Taylor,30,2,60,0,1,1,43,0,0
2013,Percy Harvin,58,1,58,0,1,1,58,0,0
2013,Doug Baldwin,28.5,2,57,0,2,0,37,0,0
2013,LaVon Brazill,19,3,57,0,2,0,21,0,0
2013,Golden Tate,19,3,57,0,1,0,24,0,1
2013,Eric Weems,11.4,5,57,0,0,0,19,0,0
2013,Shaun Draughn,26.5,2,53,0,2,0,31,0,0
2013,Jeremy Lane,23.5,2,47,0,2,0,25,0,1
2013,Omar Bolden,22,2,44,0,1,0,25,0,0
2013,John Kuhn,20,2,40,0,1,0,21,0,0
2013,Doug Martin,40,1,40,0,1,1,40,0,1
2013,Antone Smith,0,0,40,0,1,1,40,0,0
2013,Michael Ford,7.4,5,37,0,0,0,11,0,0
2013,Markus Wheaton,18.5,2,37,0,1,0,25,0,0
2013,Kyle Bosworth,14.5,2,29,0,0,0,16,0,0
2013,Matt Asiata,14,2,28,0,1,0,20,0,0
2013,Tashard Choice,28,1,28,0,1,0,28,0,0
2013,Lance Dunbar,28,1,28,0,1,0,28,0,0
2013,Kerwynn Williams,28,1,28,0,1,0,28,0,0
2013,Jackie Battle,26,1,26,0,1,0,26,0,0
2013,Kevin Ogletree,25,1,25,0,1,0,25,0,0
2013,LaRod Stephens-Howling,25,1,25,0,1,0,25,0,0
2013,Charles Clay,11.5,2,23,0,0,0,15,0,0
2013,Jason Snelling,23,1,23,0,1,0,23,0,0
2013,Kahlil Bell,22,1,22,0,1,0,22,0,0
2013,Jerome Felton,11,2,22,0,0,0,13,0,0
2013,Alex Green,22,1,22,0,1,0,22,0,0
2013,Griff Whalen,22,1,22,0,1,0,22,0,0
2013,Patrick DiMarco,21,1,21,0,1,0,21,0,0
2013,Andre Ellington,21,1,21,0,1,0,21,0,0
2013,Justin Forsett,21,1,21,0,1,0,21,0,0
2013,A.J. Jefferson,21,1,21,0,1,0,21,0,0
2013,Leger Douzable,10,2,20,0,0,0,10,0,0
2013,Cierre Wood,20,1,20,0,1,0,20,0,0
2013,Trevor Graham,19,1,19,0,0,0,19,0,0
2013,Michael Hill,19,1,19,0,0,0,19,0,0
2013,Jeremy Kerley,19,1,19,0,0,0,19,0,0
2013,Dorin Dickerson,18,1,18,0,0,0,18,0,0
2013,Danieal Manning,18,1,18,0,0,0,18,0,0
2013,Patrick Peterson,18,1,18,0,0,0,18,0,0
2013,Kenjon Barner,8.5,2,17,0,0,0,17,0,1
2013,Chase Ford,8.5,2,17,0,0,0,15,0,0
2013,Greg Jones,17,1,17,0,0,0,17,0,0
2013,Kyle Juszczyk,8.5,2,17,0,0,0,9,0,0
2013,Spencer Larsen,17,1,17,0,0,0,17,0,0
2013,Alterraun Verner,17,1,17,0,0,0,17,0,0
2013,Antonio Brown,16,1,16,0,0,0,16,0,0
2013,Tommy Bohanon,15,1,15,0,0,0,15,0,0
2013,Santana Moss,15,1,15,0,0,0,15,0,0
2013,Luke Willson,15,1,15,0,0,0,15,0,0
2013,Brandon Graham,7,2,14,0,0,0,14,0,0
2013,John Carlson,6.5,2,13,0,0,0,12,0,1
2013,Dan Herron,13,1,13,0,0,0,13,0,0
2013,Markus Kuhn,13,1,13,0,0,0,13,0,0
2013,Chris Banjo,12,1,12,0,0,0,12,0,0
2013,Tyler Clutts,12,1,12,0,0,0,12,0,0
2013,Damontre Moore,12,1,12,0,0,0,12,0,0
2013,Theo Riddick,12,1,12,0,0,0,12,0,0
2013,Pierre Thomas,12,1,12,0,0,0,12,0,1
2013,Cole Beasley,11,1,11,0,0,0,11,0,0
2013,Cameron Heyward,11,1,11,0,0,0,11,0,0
2013,James Casey,10,1,10,0,0,0,10,0,0
2013,Randall Cobb,10,1,10,0,0,0,10,0,0
2013,DeSean Jackson,10,1,10,0,0,0,10,0,0
2013,Dante Rosario,5,2,10,0,0,0,6,0,0
2013,Matthew Slater,5,2,10,0,0,0,10,0,0
2013,Andre Smith,10,1,10,0,0,0,10,0,0
2013,Sharrif Floyd,4.5,2,9,0,0,0,9,0,1
2013,Joe Webb,9,1,9,0,0,0,9,0,0
2013,Robert Woods,9,1,9,0,0,0,9,0,0
2013,Jarius Wright,9,1,9,0,0,0,9,0,0
2013,Tyrann Mathieu,4,2,8,0,0,0,13,0,0
2013,Chris Polk,8,1,8,0,0,0,8,0,0
2013,Mitch Unrein,8,1,8,0,0,0,8,0,0
2013,Troy Davis,7,1,7,0,0,0,7,0,0
2013,Rhett Ellison,7,1,7,0,0,0,7,0,0
2013,Quinton Patton,7,1,7,0,0,0,7,0,0
2013,Joseph Randle,7,1,7,0,0,0,7,0,0
2013,Jay Ross,7,1,7,0,0,0,7,0,0
2013,Joe Banyard,6,1,6,0,0,0,6,0,0
2013,Malik Jackson,6,1,6,0,0,0,6,0,0
2013,Erik Lorig,6,1,6,0,0,0,6,0,0
2013,Marvin Mitchell,6,1,6,0,0,0,6,0,0
2013,Jamize Olawale,6,1,6,0,0,0,6,0,0
2013,Dylan Gandy,5,1,5,0,0,0,5,0,0
2013,Adam Gettis,5,1,5,0,0,0,5,0,0
2013,Leon McFadden,5,1,5,0,0,0,5,0,0
2013,Michael Palmer,5,1,5,0,0,0,5,0,0
2013,Will Ta'ufo'ou,5,1,5,0,0,0,5,0,0
2013,Joique Bell,4,1,4,0,0,0,4,0,0
2013,Michael Robinson,4,1,4,0,0,0,4,0,0
2013,Antrel Rolle,4,1,4,0,0,0,4,0,0
2013,Dexter McCluster,3,1,3,0,0,0,3,0,0
2013,Mychal Rivera,3,1,3,0,0,0,3,0,0
2013,Daniel Adongo,0,1,0,0,0,0,0,0,0
2013,Patrick Bailey,0,1,0,0,0,0,0,0,1
2013,Tim Barnes,0,1,0,0,0,0,0,0,0
2013,Nick Bellore,0,1,0,0,0,0,0,0,0
2013,Chase Blackburn,0,1,0,0,0,0,0,0,0
2013,Everette Brown,0,0,0,0,0,0,0,1,0
2013,Derrick Coleman,0,1,0,0,0,0,0,0,0
2013,Jared Crick,0,1,0,0,0,0,0,0,0
2013,Kellen Davis,0,1,0,0,0,0,0,0,0
2013,Ed Dickson,0,1,0,0,0,0,0,0,0
2013,Zach Ertz,0,1,0,0,0,0,0,0,0
2013,Gavin Escobar,0,1,0,0,0,0,0,0,0
2013,Vonta Leach,0,1,0,0,0,0,0,0,1
2013,Brandon Mosley,0,1,0,0,0,0,0,0,0
2013,Austin Spitler,0,1,0,0,0,0,0,0,0
2013,Jake Stoneburner,0,1,0,0,0,0,0,0,0
2013,Jacob Tamme,0,1,0,0,0,0,0,0,0
2013,Tourek Williams,0,0,0,0,0,0,0,1,0
2014,Devin Hester,25.1,45,1128,0,28,3,66,0,0
2014,Jacoby Jones,30.6,32,978,1,29,5,108,0,1
2014,Jordan Todman,25.6,38,972,0,31,1,40,0,0
